Company Name for Emails,Company name ,# Employees,Employee range,Industry,Website,Company Linkedin Url,Company State,Company Country
Hamilton Beach Brands,Hamilton Beach Brands,665,501-10000,Holding Companies & Conglomerates,www.hamiltonbeachbrands.com,http://www.linkedin.com/company/hamilton-beach-brands-inc,Virginia,United States
University of Connecticut,University of Connecticut,9865,501-10000,Education,www.uconn.edu,http://www.linkedin.com/company/uconnhealth,Connecticut,United States
Boulay,Boulay,252,51-500,Business Services,www.boulaygroup.com,http://www.linkedin.com/company/boulaygroup,Minnesota,United States
Larry H. Miller Group of Companies,Larry H. Miller Group of Companies,795,501-10000,Holding Companies & Conglomerates,www.lhm.com,http://www.linkedin.com/company/total-care-auto,Utah,United States
Last Mile Health,Last Mile Health,121,51-500,Organizations,www.lastmilehealth.org,http://www.linkedin.com/company/last-mile-health,Massachusetts,United States
Twin Vee PowerCats,Twin Vee PowerCats,170,51-500,Manufacturing,www.twinvee.com,http://www.linkedin.com/company/twin-vee,Florida,United States
PRIMUS Sterilizer,PRIMUS Sterilizer,101,51-500,Retail,www.spire-is.com,http://www.linkedin.com/company/primus-sterilizer-company-llc,Nebraska,United States
Securityplus Federal Credit Union,Securityplus Federal Credit Union,88,51-500,Finance,www.securityplusfcu.org,http://www.linkedin.com/company/securityplus-federal-credit-union,Maryland,United States
Thorne,Thorne,544,501-10000,Manufacturing,www.thorne.com,http://www.linkedin.com/company/the-thorne-group,New York,United States
Simone Development Companies,Simone Development Companies,87,51-500,Business Services,www.simonedevelopment.com,http://www.linkedin.com/company/simon-baron-limited,New York,United States
Unum,Unum,10553,10000+,Insurance,www.unum.com,http://www.linkedin.com/company/unum,Tennessee,United States
Revolve Group,Revolve Group,1478,501-10000,Retail,www.revolve.com,http://www.linkedin.com/company/rhevolve,California,United States
The Center for Early Education,The Center for Early Education,114,51-500,Education,www.centerforearlyeducation.org,http://www.linkedin.com/company/cee-sportswear-inc.,California,United States
BXP,BXP,836,501-10000,Real Estate,www.bxp.com,http://www.linkedin.com/company/boston-properties,Massachusetts,United States
Assurant,Assurant,13600,10000+,Insurance,www.assurant.com,http://www.linkedin.com/company/assurant,Georgia,United States
AssociatedBank,AssociatedBank,4223,501-10000,Finance,www.associatedbank.com,http://www.linkedin.com/company/associated-bank,Wisconsin,United States
Commercial Metals Company,Commercial Metals Company,13022,10000+,Manufacturing,www.cmc.com,http://www.linkedin.com/company/commercial-metals-company,Texas,United States
Empire State Realty Trust,Empire State Realty Trust,666,501-10000,Real Estate,www.esrtreit.com,http://www.linkedin.com/company/empire-state-realty-trust,New York,United States
Scale AI,Scale AI,900,501-10000,Software,www.scale.com,http://www.linkedin.com/company/scaleai,California,United States
HedgeServ,HedgeServ,1600,501-10000,Software,www.hedgeserv.com,http://www.linkedin.com/company/hedgeserv,New York,United States
BostonGene,BostonGene,2400,501-10000,Software,www.bostongene.com,http://www.linkedin.com/company/bostongene,Massachusetts,United States
CVRx,CVRx,200,51-500,Manufacturing,www.cvrx.com,http://www.linkedin.com/company/cvrx-suisse-sarl,Minnesota,United States
Barings,Barings,1800,501-10000,Finance,www.barings.com,http://www.linkedin.com/company/barings,North Carolina,United States
University of Texas of Permian Basin,University of Texas of Permian Basin,57,51-500,Education,www.utpb.edu,http://www.linkedin.com/company/department-of-geosciences-utpb,Texas,United States
Siebert,Siebert,117,51-500,Finance,www.siebert.com,http://www.linkedin.com/company/siebert-theodore-d,New York,United States
Neighbors Bank,Neighbors Bank,95,51-500,Finance,www.neighborsbank.com,http://www.linkedin.com/company/neighborsbank,Missouri,United States
Ferocious Media,Ferocious Media,103,51-500,Telecommunications,www.ferociousmedia.com,http://www.linkedin.com/company/ferociousmedia,Connecticut,United States
Burlington,Burlington,14869,10000+,Retail,www.burlington.com,http://www.linkedin.com/company/burlington-stores,New Jersey,United States
CACI,CACI,23000,10000+,Business Services,www.caci.com,http://www.linkedin.com/company/caci-international-inc,Virginia,United States
Devex,Devex,111,51-500,Media & Internet,www.devex.com,http://www.linkedin.com/company/devex-global-limited,District of Columbia,United States
NotifyVisitors,NotifyVisitors,54,51-500,Business Services,www.notifyvisitors.com,http://www.linkedin.com/company/notifyvisitors,New York,United States
CMI Media Group,CMI Media Group,700,501-10000,Business Services,www.cmimediagroup.com,,Pennsylvania,United States
Potbelly Sandwich Shop,Potbelly Sandwich Shop,6000,501-10000,Hospitality,www.potbelly.com,http://www.linkedin.com/company/potbelly,Illinois,United States
ARKA,ARKA,870,501-10000,Software,www.arka.org,http://www.linkedin.com/company/arka-group-technologies,Colorado,United States
Immediate,Immediate,50,1-50,Software,www.joinimmediate.com,http://www.linkedin.com/company/joinimmediate,Alabama,United States
Citadel Securities,Citadel Securities,1700,501-10000,Finance,www.citadelsecurities.com,http://www.linkedin.com/company/citadel-securities,Florida,United States
IERUS Technologies,IERUS,140,51-500,Manufacturing,www.ierustech.com,http://www.linkedin.com/company/ierus-technologies-inc,Alabama,United States
CommScope,CommScope,20000,10000+,Manufacturing,www.commscope.com,http://www.linkedin.com/company/commscope,North Carolina,United States
International Flavors & Fragrances,International Flavors & Fragrances,21500,10000+,Manufacturing,www.iff.com,http://www.linkedin.com/company/iff,New York,United States
Driscoll Foods,Driscoll Foods,950,501-10000,Retail,www.driscollfoods.com,http://www.linkedin.com/company/driscoll-foods,New Jersey,United States
Tie,Tie,220,51-500,Software,www.thetie.io,http://www.linkedin.com/company/thetie,New York,United States
Lakeshore Learning Materials,Lakeshore Learning Materials,2000,501-10000,Manufacturing,www.lakeshorelearning.com,http://www.linkedin.com/company/lakeshore-learning-materials,California,United States
Adelphi University,Adelphi University,1804,501-10000,Education,www.adelphi.edu,http://www.linkedin.com/company/adelphi-university,New York,United States
Intelsat US,Intelsat US,1800,501-10000,Telecommunications,www.intelsat.com,http://www.linkedin.com/company/intelsat,Virginia,United States
The Atlantic,The Atlantic,360,51-500,Media & Internet,www.theatlantic.com,http://www.linkedin.com/company/the-atlantic,District of Columbia,United States
Seres Therapeutics,Seres Therapeutics,431,51-500,Business Services,www.serestherapeutics.com,http://www.linkedin.com/company/seres-tx,Massachusetts,United States
Halliburton,Halliburton,48000,10000+,"Energy, Utilities & Waste",www.halliburton.com,http://www.linkedin.com/company/halliburton,Texas,United States
Tigera,Tigera,128,51-500,Software,www.tigera.io,http://www.linkedin.com/company/tigera,California,United States
American Woodmark,American Woodmark,8800,501-10000,Manufacturing,www.americanwoodmark.com,http://www.linkedin.com/company/american-woodmark,Virginia,United States
5SRC,5SRC,244,51-500,Construction,www.5sr-hsv.com,http://www.linkedin.com/company/5-stones-research-corp,Alabama,United States
Alumni Ventures,Alumni Ventures,325,51-500,Finance,www.av.vc,http://www.linkedin.com/company/alumniventures,New Hampshire,United States
Smilist Dental,Smilist Dental,1200,501-10000,Hospitals & Physicians Clinics,www.thesmilist.com,http://www.linkedin.com/company/the-smilist-dental,New York,United States
BrightSphere,BrightSphere,387,51-500,Finance,www.bsig.com,http://www.linkedin.com/company/bsig,Massachusetts,United States
ThriveDX,ThriveDX,2200,501-10000,Software,www.thrivedx.com,http://www.linkedin.com/company/thrivedx-formerly-hu,Florida,United States
Monro,Monro,8600,501-10000,Consumer Services,corporate.monro.com,http://www.linkedin.com/company/monro-auto,New York,United States
NCTC,NCTC,66,51-500,Telecommunications,www.nctconline.org,http://www.linkedin.com/company/national-cable-television-cooperative,Kansas,United States
Vita Health,Vita Health,60,51-500,Software,vitahealth.care,http://www.linkedin.com/company/vita-health,Connecticut,United States
Organ Recovery Systems,Organ Recovery Systems,69,51-500,Manufacturing,www.organ-recovery.com,http://www.linkedin.com/company/ors-europe-en-organ-recovery-systems,Illinois,United States
CCR,CCR,100,51-500,Business Services,www.ccr.net,http://www.linkedin.com/company/beyondreachisp,Iowa,United States
ASRC Federal,ASRC Federal,8000,501-10000,Holding Companies & Conglomerates,www.asrcfederal.com,http://www.linkedin.com/company/asrc-federal,Maryland,United States
Nature's Sunshine Products,Nature's Sunshine Products,800,501-10000,Manufacturing,www.naturessunshine.com,http://www.linkedin.com/company/nsp,Utah,United States
Arlo Technologies,Arlo,363,51-500,Business Services,www.arlo.com,http://www.linkedin.com/company/arloc,California,United States
Mirion Technologies,Mirion,3000,501-10000,Manufacturing,www.mirion.com,http://www.linkedin.com/company/mirion-technologies-inc,Georgia,United States
Computer Services,Computer Services,1250,501-10000,Business Services,www.csiweb.com,http://www.linkedin.com/company/computer-services-inc-,Kentucky,United States
CSC,CSC,7500,501-10000,Law Firms & Legal Services,www.cscglobal.com,http://www.linkedin.com/company/cscsince1899,Delaware,United States
VBI Vaccines,VBI Vaccines,190,51-500,Manufacturing,www.vbivaccines.com,http://www.linkedin.com/company/vbi-vaccines-inc,Massachusetts,United States
United Drug,United Drug,601,501-10000,Retail,www.united-drug.com,http://www.linkedin.com/company/united-drug,Connecticut,United States
LM,LM,105,51-500,Manufacturing,www.lightmatter.co,http://www.linkedin.com/company/lightmatter,California,United States
Hyperice,Hyperice,200,51-500,Retail,www.hyperice.com,http://www.linkedin.com/company/enhancement-inc,California,United States
Evolent Health,Evolent Health,5100,501-10000,Business Services,www.evolenthealth.com,http://www.linkedin.com/company/evolent,Virginia,United States
Restor3d,Restor3d,296,51-500,Manufacturing,www.restor3d.com,http://www.linkedin.com/company/restor3d,North Carolina,United States
Huntington Ingalls Industries,Huntington Ingalls Industries,44000,10000+,Manufacturing,www.hii.com,http://www.linkedin.com/company/huntingtoningalls,Virginia,United States
BioLife Solutions,BioLife Solutions,409,51-500,Manufacturing,www.biolifesolutions.com,http://www.linkedin.com/company/biolife-solutions-inc-,Washington,United States
Teneo,Teneo,85,51-500,Business Services,www.teneo.net,http://www.linkedin.com/company/teneo,Virginia,United States
Verastem,Verastem,57,51-500,Business Services,www.verastem.com,http://www.linkedin.com/company/verastemoncology,Massachusetts,United States
Analog Devices,Analog Devices,26000,10000+,Manufacturing,www.analog.com,http://www.linkedin.com/company/analog-devices,Massachusetts,United States
InterActiveCorp,InterActiveCorp,9500,501-10000,Holding Companies & Conglomerates,www.iac.com,http://www.linkedin.com/company/iac,New York,United States
WR Systems,WR Systems,392,51-500,Manufacturing,www.wrsystems.com,http://www.linkedin.com/company/wr-management-&-consulting,Virginia,United States
QCR Holdings,QCR Holdings,996,501-10000,Finance,www.qcrh.com,http://www.linkedin.com/company/qcrh,Illinois,United States
Intel,Intel,124800,,Manufacturing,www.intel.com,http://www.linkedin.com/company/intel-corporation,California,United States
Customers Bank,Customers Bank,714,501-10000,Finance,www.customersbank.com,http://www.linkedin.com/company/customers-bank,Pennsylvania,United States
Winegard,Winegard,325,51-500,Telecommunications,www.winegard.com,http://www.linkedin.com/company/winegard-company,Iowa,United States
Elevate K-12,Elevate K-12,1000,501-10000,Education,www.elevatek12.com,http://www.linkedin.com/company/elevatek12,Illinois,United States
Canandaigua National Bank & Trust,Canandaigua National Bank & Trust,617,501-10000,Finance,www.cnbank.com,http://www.linkedin.com/company/cnbank,New York,United States
3 Olives Liquor and Lounge,3 Olives Liquor and Lounge,69,51-500,Manufacturing,www.threeolives.com,http://www.linkedin.com/company/3-olives-liquor-and-lounge-inc,Florida,United States
CoreWeave,CoreWeave,100,51-500,Software,www.coreweave.com,http://www.linkedin.com/company/coreweave,New Jersey,United States
Intellisense Systems,Intellisense Systems,145,51-500,Manufacturing,www.intellisenseinc.com,http://www.linkedin.com/company/intellisensesystems,California,United States
Flowers Foods,Flowers Foods,9300,501-10000,Manufacturing,www.flowersfoods.com,http://www.linkedin.com/company/flowers-foods,Georgia,United States
Southern States Bank,Southern States Bank,196,51-500,Finance,www.southernstatesbank.net,http://www.linkedin.com/company/southern-states-bank,Alabama,United States
Nava PBC,Nava PBC,563,501-10000,Business Services,www.navapbc.com,http://www.linkedin.com/company/nava-pbc,District of Columbia,United States
AVANCE,AVANCE,854,501-10000,Organizations,www.avance.org,http://www.linkedin.com/company/avance-inc,Texas,United States
Summus Global,Summus Global,70,51-500,Software,www.summusglobal.com,http://www.linkedin.com/company/summus-inc.,New York,United States
UPMC,UPMC,100000,10000+,Hospitals & Physicians Clinics,www.upmc.com,http://www.linkedin.com/company/upmc,Pennsylvania,United States
Spencer Gifts,Spencer Gifts,33495,10000+,Retail,www.spencersonline.com,http://www.linkedin.com/company/spencer-gifts,New Jersey,United States
Publicis Sapient,Publicis Sapient,20000,10000+,Business Services,www.publicissapient.com,http://www.linkedin.com/company/10801655,Massachusetts,United States
O’Reilly Auto Parts,O’Reilly Auto Parts,90189,10000+,Retail,www.oreillyauto.com,,Missouri,United States
